Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.72098283991706,1.99017020931118,2.2895101853073,2.63857461911583,3.58405801260268,3.89387380444162,6.92497108826107,7.07440010539122,6.70842323781853,7.58358294004149,7.87899218084406,8.73314083987557,8.89571491305405,9.11441947156805,9.58177096011339,9.54426481930989,9.7971734695093,10.2001666666667,10.6431,11.3950916666667,12.7876250950944,15.6871583333333,19.917825,28.5305083333333,30.0300833333333,28.5754333333333,28.065725,24.8734333333333,22.19235,26.6443612042313,28.0119536626841,29.4615200601576,32.0771338886217,35.9575868341651,41.7329616505126,42.5062080923725,43.3725276731819,46.6089094621101,48.1517806379073,50.0624613684222
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2414303,2481334,2550780,2622532,2696200,2771463,2847849,2924595,3001461,3079001,3158253,3239414,3321939,3405372,3489152,3572856,3656234,3739421,3821421,3901430,3979193,4053222,4122623,4188610,4252800,4315887,4378172,4440019,4501921,4563127,4622252,4679926,4736593,4791535,4844288,4895242,4945205,4993842,5040734,5084532
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,4831447001.16686,2623803095.78501,2606623554.56582,3146772630.77263,3660477856.22977,3919203960.39604,4418983870.96774,4532952047.15628,4614629898.40348,5251025767.47627,5711687786.75989,7196276092.461,8564041916.15275,9582868487.43217,10486787008.0926,11578594259.8675,11678424507.2457,12614602382.2012,13684255946.5765,14254866281.1537,15013629658.6521,15976174336.9721,16578820687.2881,17271760506.9483,18610594846.2083,20040642476.9817,22715540324.6944,26884700344.8406,30801744881.9502,30745714312.9905,37658614803.848,42762613699.9524,47231655431.1389,50949668840.8692,52016408951.8225,56441920821.0806,58847019609.6549,60516044657.2254,62420164991.5374,64417670521.1842
Costa Rica,CRI,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,18.547900299178,64.7746866232908,19.7288531343743,10.4355721703213,15.6704773391234,21.2362437856018,15.0750668353899,14.6798929254666,11.938194929588,11.0294713554238,9.38971354904071,9.72093790592623,9.78688628402089,10.6482369899355,13.3503494295112,13.0133254437489,12.9843104895786,10.516785943754,11.423785789757,9.70133091343581,6.62884491215073,4.5932251422024,4.73363296842541,4.59021167268916,6.20692042541053,3.95521539612993,1.95876479850916,2.85888372957956,2.1924784282276,2.56679211775625
Costa Rica,CRI,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,8.02655557577261,14.7240687368007,11.8917885722364,25.6480588517985,13.0955432396454,15.1020896189986,12.6794727024662,8.20508554391737,9.83569458797388,7.34345619757619,9.40738029282575,6.10687176983559,6.62322065132399,5.98211820545788,4.98713586684997,5.77758818764975,5.24276899824966,4.61075139716333,4.13615382113478,4.09238797098121,4.54877827509093,4.57258155360041,4.26118576787911,5.01572773304652,5.09107919261846,4.34187346224105,3.5569640697595,3.43747889985066,5.20276173529366,4.21517281459458,2.73471787631406,3.92818295530929,4.9976015938022,6.69269664849975,6.94239730880462,5.11860527663857,5.0172641078674,5.15842948128065,5.78175473372262,5.19076318473142
Costa Rica,CRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1737.33006174815,853.125317038275,782.830485457197,990.840279388762,1158.4804852392,1225.74936320584,1365.66676088517,1358.60856759477,1335.27277501462,1475.99845897632,1624.41976422799,2033.31968758187,2370.44141395833,2594.46577875469,2815.78585039105,3026.01508162305,2991.53819711665,3156.36379866054,3315.65122234711,3300.07820346734,3378.3685165429,3530.74908040428,3595.94616707873,3687.50522067414,3925.15487717826,4166.28360003297,4715.9182865125,5543.46339454358,6322.8274537716,6119.07288727839,7417.77752146118,8301.60488959396,9109.07152132419,9678.35110519984,9736.60978111357,10446.7590407173,10786.8880233463,10833.4465199305,11041.9189987741,11300.9351944679
Costa Rica,CRI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.56999999908333,21.7633333325,37.40666666575,41.0941666656667,44.532683333,50.45335,55.9858916666667,62.7762,75.8047333333333,81.5042083333333,91.5792916666667,122.432416666667,134.506333333333,142.171666666667,157.066666666667,179.729166666667,207.689166666667,232.5975,257.229166666667,285.684694833333,308.186666666667,328.870833333333,359.81752688172,398.662222222222,437.935,477.786741487455,511.301817940348,516.617390232975,526.23551344086,573.287956733231,525.829200716846,505.664239919355,502.901461981567,499.766832565284,538.317200279058,534.565769969278,544.73936722902,567.51309030978,576.97250124808,587.294595686124
Ecuador,ECU,"Population, total",SP.POP.TOTL,8135845,8352602,8572607,8795873,9022979,9254311,9490096,9729376,9969788,10210185,10449837,10686279,10914222,11132829,11347652,11561683,11775221,11987838,12199693,12412046,12626507,12845521,13070609,13301184,13534593,13770012,14009061,14251835,14496797,14742766,14989585,15237728,15483883,15722989,15957994,16195902,16439585,16696944,17015672,17343740
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,17881508242.4481,21810759353.7304,19929846396.4239,17152477036.5005,16912509091.855,17149088413.35,15314138472.3282,13945426859.4657,13051881851.4068,13890823704.5545,15239272611.5809,16988535267.6338,18094238119.0595,18938717358.6793,22708673336.6683,24432884442.2211,25226393196.5983,28162053026.5133,27981896948.4742,19645272636.3182,18327764882.4412,24468324000,28548945000,32432858000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,101726331000,99290381000,99937696000,104295862000,107562008000,108108009000
Ecuador,ECU,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,5.81362920255557,6.88932038287776,4.30322942836226,2.64177088971913,15.0087193477126,5.22255322839003,1.49015481451174,7.00617304202626,-3.7826792354184,-26.2999928320854,-7.71406676367923,28.4142784567463,12.0852744211313,10.5930870401158,4.26184570076396,7.73271101107305,8.00091082171883,6.65050227293493,13.8473188994265,0.655537559193846,7.46507996966288,5.66265674725217,4.98525306124122,3.09504901286289,3.03070306911397,-2.49102075763332,1.90164677546638,1.94639824444045,1.81887357109554,0.495450027557041
Ecuador,ECU,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.88554476269587,6.67421830527619,11.369937120595,4.9362651253859,7.13618447553603,6.87746616919931,8.13073148107648,6.55858812702971,9.02595960859894,8.27350081443325,7.7813897847364,7.01121289937156,5.73614214453214,5.08262601931585,4.58250522722893,6.93138286384116,6.24182390495013,8.1129349561872,7.35946852835756,12.9024049578804,18.3628788869866,9.60682846182489,9.70008841932287,8.09336705164299,11.4961324646876,10.9297806427068,9.90575547404931,8.01038013915158,4.18461244451083,12.8949900738894,2.54615652780295,3.07975356780384,3.04869085723118,3.35677563195129,4.01551806852375,5.22933742484982,5.48959343605699,6.49670848731904,8.74208757636482,8.94627948555948
Ecuador,ECU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1763.4207860464,2162.91497088046,1923.97342694422,1530.09316378257,1448.11408439638,1442.7683777629,1304.60354708004,1142.33700947925,984.08426967286,988.232812619066,1051.9648947395,1252.75987467149,1335.30487481554,1367.18318122645,1610.14179797022,1677.52312591673,1666.66756089576,1886.73525636128,1883.8802783255,1193.35716068425,1010.21871591867,1472.12467239636,1726.48743697374,1897.58913434368,2007.80798064783,2139.96157292628,2324.46541266959,2521.3217440917,3018.6272644986,3322.58562766258,3504.42192698995,3793.52209209551,4220.13403730333,4592.0171157307,4832.45480572317,4875.50736062232,4803.89759804608,4840.35174792924,4678.03358108069,4621.76608049783
Ecuador,ECU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,24.999999999,24.999999999,30.0258333323333,44.1150083323333,62.53589999925,69.5562499990833,122.779241666667,170.461666666667,301.610833333333,526.348333333333,767.750833333333,1046.24933333333,1533.96166666667,1919.105,2196.72833333333,2564.49416666667,3189.47416666667,3998.26666666667,5446.5729,11786.8016666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Colombia,COL,"Population, total",SP.POP.TOTL,26176195,26785982,27405194,28042329,28689032,29326260,29960101,30603048,31256727,31923117,32601393,33272628,33939039,34614735,35295461,35970101,36632573,37291946,37944414,38585033,39215135,39837875,40454050,41057687,41648268,42220940,42772910,43306582,43815313,44313917,44816108,45308899,45782417,46237930,46677947,47119728,47625955,48351671,49276961,50187406
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,33400735644.0481,36388366869.0309,38968039721.748,38729822781.5997,38253120737.9671,34894419443.4881,34942489683.9712,36373307085.0887,39212550050.4223,39540080200.3938,47844090709.9908,49637993948.8402,58394443377.5416,66474101301.1759,81705497616.5703,92495970511.3951,97153389010.9466,106656492293.614,98486358581.1639,86278947636.962,99875074951.0278,98200641203.3892,97945812802.8882,94644969157.0987,117092416666.245,145600529626.71,161792958886.81,206229540893.231,242504150472.931,232468663073.684,286498534094.963,334966134865.3,370691143086.755,382093697077.685,381240864422.407,293492370228.844,282720100286.228,311866875135.578,334198218100.719,323031701210.765
Colombia,COL,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,52.3361031682038,27.0057740412053,22.6643849525912,24.8415782780257,22.0963782592104,18.8509572575761,16.8683787889766,16.8398529341085,14.7730454103545,12.6229408327015,11.1532740353966,6.51844829184243,5.96819057183866,6.82901484222947,7.28303340681478,4.75319610754772,5.80766087330477,5.20203381220676,7.67738291518241,4.06422546745482,3.80486029146383,6.38680337285258,3.61665506268449,1.90767643221162,2.2356323764315,2.44932842052003,5.14833430514602,5.13373589963344,4.63057967327826,4.0026205429363
Colombia,COL,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.93330601689376,3.18888806457221,3.98715001951107,4.32529867779416,4.49080516043403,5.98352261953484,6.78946122861134,8.19406513203438,8.90264983433566,10.566023089547,8.54391255824375,7.94879286266631,7.14694850300902,5.76946587820946,6.94880833906747,4.8067458929931,5.70712198683067,4.351250409496,4.69610165827284,7.8185129841538,5.2665422843199,6.61693124023246,7.18635000012191,9.44004609470031,6.81910449148135,7.23512615001427,6.32919950468966,4.30112339178535,3.40378737112275,3.91408076629496,3.53650380674624,3.19650888848901,4.31418173034729,2.7314683982407,4.07997465125186,4.91488311080506,5.66146830980247,7.29874804926067,7.498693075325,6.08500770774033
Colombia,COL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1116.0849600465,1182.59587674281,1228.69446693864,1167.9514964748,1112.38837082463,979.180529595809,968.462662919514,958.976605081219,1037.18135315189,986.041750678128,1171.83354147913,1219.5420343461,1443.7795017426,1638.97230118431,2003.21854253699,2205.06145102837,2233.95385445749,2412.60929900572,2202.37291349534,1833.48296999586,2057.27324442649,2029.43890888866,1986.54019364904,1865.20857234798,2257.00883127388,2791.18469467951,3032.79285425752,3847.32984402978,4371.34261249125,4276.88769963942,5117.45537953874,5695.13693780884,6324.50192122052,6536.18476048262,6572.18115974916,5244.14510102898,5050.78901864685,5421.7589260531,5601.73536394541,5361.51652719441
Colombia,COL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,47.2783333333333,54.4891666666667,64.0858333333333,78.8575,100.8175,142.311666666667,194.260833333333,242.606666666667,299.173333333333,382.566666666667,502.26,627.1525,680.385833333333,786.346666666667,826.54,912.895,1036.6225,1141.11666666667,1426.42416666667,1756.68583333333,2087.91833333333,2299.89333333333,2504.68083333333,2877.54333333333,2628.36833333333,2321.13166666667,2358.59460526316,2077.81095833333,1965.1375,2157.59833333333,1898.9975,1848.01666666667,1798.01166666667,1868.895,2001.105,2741.78166666667,3055.255,2951.48691120161,2955.70396997842,3281.62219381788
Mexico,MEX,"Population, total",SP.POP.TOTL,67705186,69233769,70656783,72080310,73489654,74872006,76224365,77553504,78892015,80233749,81720428,83351595,84993164,86648447,88314424,89969572,91586555,93183094,94767284,96334810,97873442,99394288,100917081,102429341,103945813,105442402,106886790,108302973,109684489,111049428,112532401,114150481,115755909,117290686,118755887,120149897,121519221,122839258,124013861,125085311
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,205577055465.993,263797827860.494,184602611609.517,156167000432.994,184230754105.394,195241069482.077,134556034672.991,147542558208.888,181611150496.787,221403098266.77,261253675692.838,313139656145.745,363157832923.734,530160763983.506,553618247900.74,380157469866.849,432157945024.428,523449530464.257,557461102630.658,631249359702.389,742061329643.37,796064590656.176,810666116505.478,765549967888.647,819459227375.022,917571853345.583,1020265057698.51,1102355554788.94,1161553459894.8,943437415098.633,1105424238889.37,1229013703255.77,1255110424741.85,1327436290360.97,1364507717463.67,1213294467527.59,1112233497399.12,1190721475958.84,1256300182983.65,1305212479961.59
Mexico,MEX,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,28.105912393932,23.7132575125834,14.8138855781018,9.49397468566895,8.36062722142472,38.8092293997712,26.6967739975906,17.733691153468,15.7160554430069,15.3190813355821,10.6979645310047,6.47300917877192,5.5023241130699,4.27966725347318,8.11744312202667,5.8849827349563,6.10715435556119,6.12779215120692,6.31038165916277,5.24348242663082,4.37296442827116,5.66963362393503,4.54221495501793,1.70388279390848,4.36836889546018,3.22542892220264,6.07758783903645,6.56759494838649,5.20449996518977,4.28758053550031
Mexico,MEX,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,5.5154953066035,5.66362608796946,9.11481855756958,10.0977610748955,9.75077006557401,8.22317645441055,10.2063079448469,8.60423254955856,8.88717944946863,7.31412249181993,4.48719415303902,4.45511312709201,5.8747400947117,4.65812941842224,3.72667919368288,7.14862688850772,9.69165962441417,8.22755769270984,5.40069006082519,5.75028759126384,8.14843790704868,6.0959808708182,4.74677374927241,4.27442722344276,4.88501956132958,4.03359943483377,5.43568176304786,3.50638561656816,3.54199491195208,3.53776457065155,2.90384320498588,3.42170742102943,5.66325458128016,3.05045334054898,3.52067192772964,4.42726109286764,7.24905436320342,5.64306976367766,4.79410791464355,5.45337329982002
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2444.90159085308,3087.369630682,1991.62323777356,1552.1286590695,1810.90558375073,1933.78695038159,1273.88133985586,1373.5517508089,1746.52923012542,2138.98145209889,2514.72331575997,3081.46077531946,3519.83279987935,4866.38179489886,5032.51337636331,3157.57073908548,3564.94343104638,4413.19984544613,4602.11150929558,5168.13188350777,5961.28193482817,6320.77602844953,6325.49150829769,5763.58557353589,6062.29607856631,6566.570894356,7220.33191055775,7701.67780848933,7917.97854764146,6354.7329092363,7437.90350946406,7971.21475436343,7974.71190618185,8347.45246470131,8664.84578600377,7746.14742826236,7000.85356550077,7406.88558415976,7652.46992123631,7909.23316728281
Mexico,MEX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.0229510083323333,0.0245145999990833,0.05640169999925,0.1200935833325,0.167827583332667,0.256871583333167,0.611772583333,1.3781825,2.273105,2.4614725,2.81259916666667,3.01843,3.09489833333333,3.11561666666667,3.37511666666667,6.419425,7.59944841666667,7.91846,9.13604175,9.5603975,9.45555833333333,9.34234166666667,9.65595833333333,10.7890191666667,11.2859666666667,10.8978916666667,10.8992416666667,10.9281916666667,11.1297166666667,13.513475,12.6360083333333,12.423325,13.1694583333333,12.7719916666667,13.29245,15.8482666666667,18.6640583333333,18.9265166666667,19.2443416666667,19.2636333333333
Turkiye,TUR,"Population, total",SP.POP.TOTL,44089069,44981877,45949991,47026425,48106764,49175673,50223885,51250152,52275890,53305234,54324142,55321172,56302037,57296008,58310245,59305490,60293786,61277426,62242204,63185615,64113547,65072018,65988663,66867327,67785075,68704715,69601333,70158112,71051678,72039206,73142150,74223629,75175827,76147624,77181884,78218479,79277962,80312698,81407204,82579440
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,68823684210.5263,71180180180.1802,64369325153.3742,61803555555.5556,59937602179.8365,67232758620.6897,75673037037.037,87190081680.28,90875175808.7201,107127191328.935,150655500191.644,151034731543.624,159104772991.851,180415757851.616,130650447499.071,169319579016.25,181464408820.097,189878399894.643,275941990764.18,256395932738.435,274294623164.043,201753123806.695,240249071871.106,314595572145.767,408865430220.331,506314717661.655,557076157773.479,681321124295.914,770449132861.373,649289324627.732,776967266305.53,838785289694.35,880555885492.269,957799120008.32,938934609296.966,864313810469.009,869682881593.041,858988492853.742,778972199727.859,761005946788.221
Turkiye,TUR,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,58.2443981066746,59.1641068909336,65.1994382769795,68.3794283559812,104.749137215122,86.007542441817,77.223512216706,81.4548625820616,75.6793594360352,54.2799583040521,49.3607762430324,52.9797606802043,37.5748208317121,23.2892809893822,12.427511075424,7.08541612916396,9.37620636352707,6.1997582025374,12.046153593928,5.44644910319889,7.00928360259741,8.20084709330651,7.42267328660553,6.2801096970818,7.38951863770303,7.84491693010263,8.13047807814451,10.9824216683285,16.5122794615027,13.8677352522894
Turkiye,TUR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.37390155621726,3.43986167549341,4.72036198352668,5.20177555228689,5.51631494545154,7.00580157882231,6.06090635145376,7.0280032231765,8.51796050075579,6.76719436878159,5.00957693159629,5.58628142892379,5.80664064872552,4.8418353271712,8.05270003613205,6.89342840714141,6.11174204914025,6.37517441586528,5.47482614634662,7.35876181182106,7.65477465485429,11.3526593247707,11.8122026591403,9.15811764497656,8.10715883242,8.27899438775794,7.49522127028568,7.35538335976645,7.35166320974995,9.83724494002364,7.7790824480118,7.04638555721834,6.59914449739169,6.78729788111234,6.30756658932915,6.53074265548429,8.79793372735668,10.2183504730192,10.854091054032,11.4660534625069
Turkiye,TUR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1297.81719171946,1308.34281051274,1160.80192617683,1082.05958234471,1027.46889507642,1129.28961208644,1245.60031459788,1379.87730074559,1394.86044859924,1643.34378812737,2300.13762054278,2239.73182042436,2330.59635773466,2621.95355455982,1817.56663790097,2351.05548154653,2489.17031351785,2572.15228115048,3699.73759753646,3343.65378635044,3533.74292952355,2471.54617237425,2911.222377877,3818.68928104905,4956.2476730159,6114.86770796453,6657.90058855825,8093.66040175514,9024.59580737861,7429.9722239224,8905.31661201184,9534.73734440973,9895.72876831683,10665.1872018902,10269.2934082314,9294.2728117552,9193.57420566561,8921.21121974112,8063.60119778653,7621.52312657109
Turkiye,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.60380833328333E-05,0.000111218583332667,0.000162553416665667,0.00022545708333225,0.000366677833333167,0.000521983083333167,0.00067451175000025,0.000857214166666667,0.00142234583333333,0.00212167916666667,0.00260864166666667,0.00417181583333333,0.00687242333333333,0.0109846283333333,0.0296086758333333,0.0458450608333333,0.0814048916666667,0.151865,0.26072425,0.418782916666667,0.6252185,1.22558808333333,1.50722641666667,1.50088520858333,1.42553725,1.34358310833333,1.42845341333845,1.30293090533794,1.30152170281795,1.54995977566564,1.5028486296723,1.67495455197133,1.79600094441355,1.90376824244752,2.18854241775473,2.72000852790579,3.02013474808043,3.64813263536866,4.82837014720942,5.67381930843574
Gabon,GAB,"Population, total",SP.POP.TOTL,749078,768904,789585,811098,833417,856482,880340,905016,930464,956509,983028,1009995,1037446,1065390,1093611,1121964,1150601,1179806,1209832,1240764,1272935,1306590,1341696,1378398,1417110,1458353,1502534,1549774,1599978,1653542,1711105,1772500,1836705,1902226,1966855,2028517,2086206,2140215,2192012,2242785
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,4279637942.25144,3862269120.53497,3618007841.13503,3391275731.53751,3561451560.50783,3339914757.22872,3403638189.20049,3281797043.04996,3834503376.02992,4186411463.85975,5952293764.84777,5402919784.57004,5592390827.39854,4378645081.01769,4190819344.22255,4958845648.04778,5694040002.89863,5326817114.53586,4483417309.83011,4662992036.2073,5080483628.53013,5023265413.2623,5335451099.88223,6511903365.47554,7770219008.21293,9582783990.85345,10327598306.4575,12455409587.3371,15571348344.3379,12113699068.2517,14372593020.2885,18210307743.5816,17170464016.0593,17595744798.3398,18203966895.8433,14383107762.6952,14023890265.3665,14929487485.1623,16867326401.9626,16874405465.391
Gabon,GAB,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,..,..,..,..,..,..,..,..,..,..,15.3581413902885,-11.3661025319168,0.213866958889213,-0.509480779167674,46.5514429443013,1.33911548793357,13.5626767433953,0.946536838356195,-17.7864014784402,19.191335888387,28.0893435970034,-6.25259344131398,0.855807814236272,-0.217120395730603,7.7652785346058,20.0944728946612,9.86813727770777,4.23136164247251,20.4789590409741,-18.0745351045978,16.5643202141089,12.68122777311,-2.9419027036061,-6.15792493444491,-0.851390333321461,-8.92717245327955,-4.26975397974572,3.82030214446843,7.17665749439934,1.54748519798422
Gabon,GAB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,11.2032007941952,9.67513458082628,9.26557526985858,7.84084698861192,8.43302638540149,7.95166400181015,6.41180588468445,3.19907026460623,3.75146276969804,3.6915147588993,3.29571973698193,6.37546278912403,8.89893642337021,4.18697393385657,7.23925559101763,10.625098544808,7.77916106180809,9.38586203150237,7.73596830975507,13.1414101505285,8.19593165567317,10.3793163832265,8.37619347301084,6.4668191906891,3.62741859559148,2.29386336247766,1.98464561714645,8.21111295972813,19.7730079623198,3.95003064583796,3.62778307498403,2.66743927735312,2.74917888120345,7.30263550285899,3.02439602863008,3.56895041750952,2.87286835730983,4.46134000649959,4.58488614663357,4.50651804043003
Gabon,GAB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2775.68618494908,3233.27958994899,3316.01994725895,2736.83810459383,2676.47971450359,2353.58963937333,2409.3368908941,2069.37948374976,2791.20993588801,2431.95230589724,2654.45628124488,2855.07453762067,2543.10488304547,1597.30668735465,1763.52807790992,1872.27127425481,2246.51712743989,1982.2429075691,2034.64922955506,1940.5854450449,1354.88777111673,1838.51648899793,2053.65962570314,2536.63188999417,2693.43039820968,3109.21044858816,3107.13646675426,3446.76023823239,4041.81272215919,3836.75681534403,3740.27230014094,4320.65169107977,4147.47347981652,4678.74415198879,5609.23315397647,4605.24550052342,4420.12080157802,4388.43489763081,4688.69041526921,4527.3561226921
